1,97,41,1
2,96,44,1
3,23,7,1
4,50,87,1
5,99,61,1
6,76,46,1
7,90,94,1
8,19,63,1
9,47,27,1
10,41,38,1
11,82,57,1
12,27,79,1
13,91,24,1
14,46,80,1
15,1,7,1
16,76,60,1
17,40,95,1
18,16,88,1
19,2,34,1
20,8,98,1
21,55,73,1
22,63,13,1
23,13,91,1
24,72,88,1
25,87,33,1
26,20,6,1
27,24,22,1
28,96,81,1
29,2,56,1
30,77,42,1
31,27,38,1
32,12,7,1
33,3,25,1
34,4,40,1
35,65,48,1
36,56,14,1
37,84,69,1
38,16,85,1
39,24,96,1
40,77,52,1
41,63,43,1
42,76,50,1
43,48,3,1
44,34,61,1
45,32,21,1
46,60,14,1
47,63,90,1
48,75,18,1
49,48,19,1
50,88,43,1
51,7,7,1
52,40,3,1
53,38,74,1
54,98,91,1
55,6,4,1
56,43,45,1
57,51,3,1
58,19,64,1
59,32,34,1
60,95,88,1
61,43,29,1
62,55,5,1
63,77,74,1
64,47,21,1
65,27,43,1
66,47,3,1
67,49,57,1
68,96,80,1
69,22,40,1
70,34,37,1
71,93,61,1
72,59,2,1
73,70,38,1
74,31,5,1
75,48,21,1
76,18,25,1
77,54,37,1
78,54,16,1
79,74,99,1
80,82,6,1
81,84,56,1
82,30,84,1
83,68,42,1
84,77,37,1
85,84,13,1
86,79,57,1
87,83,10,1
88,31,21,1
89,41,60,1
90,1,53,1
91,25,7,1
92,48,20,1
93,79,28,1
94,2,50,1
95,78,53,1
96,74,32,1
97,32,4,1
98,21,32,1
99,5,37,1
100,88,32,1
101,3,89,1
102,20,85,1
103,97,13,1
104,9,33,1
105,65,71,1
106,36,97,1
107,12,76,1
108,16,73,1
109,20,80,1
110,50,67,1
111,33,51,1
112,26,63,1
113,29,58,1
114,31,19,1
115,94,35,1
116,65,5,1
117,87,60,1
118,44,77,1
119,5,4,1
120,98,74,1
121,30,79,1
122,16,45,1
123,58,30,1
124,67,9,1
125,88,88,1
126,34,6,1
127,89,65,1
128,35,89,1
129,10,2,1
130,67,75,1
131,98,94,1
132,21,97,1
133,70,93,1
134,61,13,1
135,67,27,1
136,6,49,1
137,87,37,1
138,87,65,1
139,94,23,1
140,38,14,1
141,19,33,1
142,26,51,1
143,97,96,1
144,76,24,1
145,24,15,1
146,40,65,1
147,96,84,1
148,67,93,1
149,24,93,1
150,69,1,1
151,93,92,1
152,89,12,1
153,38,54,1
