1,59,68,1
2,52,57,1
3,75,99,1
4,80,78,1
5,49,74,1
6,26,23,1
7,88,98,1
8,28,52,1
9,89,38,1
10,93,30,1
11,75,61,1
12,95,42,1
13,40,98,1
1,59,67,2
2,52,56,2
3,75,98,2
4,81,77,2
5,50,74,2
6,27,24,2
7,89,99,2
8,29,51,2
9,90,39,2
10,93,30,2
11,76,62,2
12,95,43,2
13,41,97,2
1,60,66,3
2,52,57,3
3,74,98,3
4,80,78,3
5,50,73,3
6,27,25,3
7,89,98,3
8,30,51,3
9,91,40,3
10,92,30,3
11,75,62,3
12,96,43,3
13,41,97,3
1,60,66,4
2,51,56,4
3,74,98,4
4,81,77,4
5,50,74,4
6,28,24,4
7,88,97,4
8,29,52,4
9,92,39,4
10,91,30,4
11,75,61,4
12,95,42,4
13,42,98,4
1,60,67,5
2,52,57,5
3,73,99,5
4,81,76,5
5,49,75,5
6,27,23,5
7,89,97,5
8,30,52,5
9,91,40,5
10,90,31,5
11,76,62,5
12,95,43,5
13,43,97,5
1,59,68,6
2,53,58,6
3,72,99,6
4,82,76,6
5,50,74,6
6,28,23,6
7,89,98,6
8,31,52,6
9,92,40,6
10,91,30,6
11,76,62,6
12,95,43,6
13,42,97,6
1,58,69,7
2,52,59,7
3,71,99,7
4,82,75,7
5,50,75,7
6,27,22,7
7,88,97,7
8,31,52,7
9,93,40,7
10,91,31,7
11,76,61,7
12,95,44,7
13,43,97,7
1,58,69,8
2,51,59,8
3,71,99,8
4,81,74,8
5,50,74,8
6,26,21,8
7,87,96,8
8,32,53,8
9,93,40,8
10,91,32,8
11,76,62,8
12,95,44,8
13,43,98,8
1,58,68,9
2,52,58,9
3,70,99,9
4,82,74,9
5,49,73,9
6,25,22,9
7,86,97,9
8,32,52,9
9,92,41,9
10,92,32,9
11,75,63,9
12,96,45,9
13,43,97,9
1,57,68,10
2,53,57,10
3,70,99,10
4,81,74,10
5,49,72,10
6,26,21,10
7,86,98,10
8,33,52,10
9,93,41,10
10,92,32,10
11,75,62,10
12,95,44,10
13,42,96,10
1,58,69,11
2,53,58,11
3,71,98,11
4,82,75,11
5,49,73,11
6,26,22,11
7,85,97,11
8,33,51,11
9,92,41,11
10,92,31,11
11,74,63,11
12,94,45,11
13,43,97,11
1,57,69,12
2,52,59,12
3,70,99,12
