1,44,26,1
2,10,86,1
3,71,47,1
4,81,19,1
5,38,27,1
6,13,32,1
7,92,8,1
8,87,32,1
9,23,57,1
10,17,27,1
11,18,47,1
12,82,82,1
13,70,78,1
14,83,33,1
15,88,97,1
16,17,78,1
17,9,31,1
18,58,70,1
19,53,4,1
20,86,78,1
21,18,36,1
22,69,86,1
23,45,88,1
24,98,95,1
25,62,83,1
26,99,48,1
27,90,8,1
28,0,27,1
29,79,90,1
30,17,39,1
31,42,41,1
32,91,27,1
33,64,99,1
34,64,32,1
35,16,1,1
36,48,61,1
37,8,62,1
38,98,2,1
39,42,97,1
40,73,47,1
41,51,66,1
42,37,74,1
43,40,53,1
44,63,34,1
45,40,77,1
46,69,50,1
47,14,14,1
48,97,31,1
49,99,75,1
50,43,99,1
51,69,92,1
52,57,3,1
53,45,5,1
54,30,71,1
55,3,4,1
56,7,28,1
57,48,5,1
58,32,75,1
59,46,82,1
60,1,7,1
61,5,67,1
62,16,76,1
63,83,40,1
64,79,97,1
65,68,62,1
66,49,55,1
67,73,89,1
68,55,18,1
69,98,87,1
70,44,33,1
71,3,35,1
72,87,7,1
73,35,60,1
74,68,82,1
75,20,58,1
76,9,5,1
77,3,58,1
78,26,55,1
79,87,43,1
80,94,12,1
81,6,92,1
82,23,89,1
83,3,16,1
84,21,15,1
85,68,87,1
86,13,29,1
87,25,65,1
88,53,14,1
89,10,4,1
90,46,87,1
91,81,49,1
92,5,50,1
93,20,72,1
94,95,96,1
95,67,78,1
96,2,60,1
97,25,91,1
98,72,27,1
99,7,11,1
100,42,89,1
101,15,91,1
102,15,2,1
103,78,33,1
104,63,28,1
105,60,9,1
106,93,84,1
107,77,72,1
108,42,49,1
109,25,9,1
110,96,7,1
111,71,72,1
112,47,42,1
113,10,16,1
114,40,10,1
115,13,37,1
116,99,9,1
117,6,50,1
118,64,60,1
119,89,78,1
120,51,28,1
121,13,11,1
122,95,99,1
123,72,7,1
124,67,10,1
125,74,54,1
126,76,47,1
127,62,9,1
128,49,35,1
129,23,64,1
130,19,58,1
131,27,46,1
132,0,45,1
133,54,21,1
134,75,27,1
135,1,86,1
136,9,44,1
137,94,13,1
138,66,88,1
139,84,27,1
140,76,74,1
141,49,85,1
142,24,79,1
143,59,1,1
144,41,88,1
145,5,14,1
146,6,38,1
147,32,28,1
148,80,25,1
149,52,98,1
150,46,41,1
151,1,74,1
152,2,7,1
153,64,45,1
154,48,73,1
155,46,75,1
156,2,71,1
157,69,32,1
158,28,9,1
159,50,9,1
160,17,2,1
161,61,31,1
162,94,72,1
163,4,84,1
164,34,68,1
165,34,79,1
166,86,12,1
167,5,57,1
168,89,62,1
169,72,91,1
170,98,47,1
171,34,55,1
172,62,99,1
173,4,91,1
174,3,44,1
175,51,15,1
176,48,62,1
177,38,40,1
178,5,46,1
179,7,75,1
180,57,30,1
181,6,69,1
182,38,64,1
183,11,12,1
184,12,68,1
185,61,91,1
186,0,49,1
187,13,86,1
188,21,91,1
189,58,18,1
190,89,16,1
191,24,76,1
192,58,51,1
193,80,92,1
194,89,58,1
195,8,30,1
196,16,24,1
197,72,74,1
198,18,71,1
199,30,24,1
200,73,10,1
201,31,11,1
202,87,72,1
203,11,68,1
204,11,71,1
205,25,36,1
206,46,74,1
207,13,92,1
208,22,73,1
209,30,54,1
210,84,28,1
211,5,9,1
212,57,65,1
213,61,14,1
214,85,59,1
215,53,61,1
216,64,40,1
217,74,47,1
218,83,85,1
219,85,15,1
220,91,42,1
221,62,28,1
222,15,95,1
223,92,46,1
224,8,61,1
225,39,33,1
226,26,11,1
227,70,50,1
228,77,49,1
229,8,82,1
230,53,66,1
231,42,13,1
232,81,34,1
233,35,30,1
234,74,43,1
235,89,91,1
236,42,21,1
237,34,16,1
238,99,47,1
239,84,29,1
240,51,83,1
241,99,90,1
242,32,4,1
243,39,7,1
244,47,66,1
245,47,43,1
246,59,51,1
247,52,22,1
248,57,52,1
249,40,60,1
250,60,62,1
251,23,56,1
1,43,25,2
2,9,85,2
3,70,46,2
4,80,19,2
5,39,28,2
6,12,32,2
7,93,9,2
8,86,31,2
9,22,56,2
10,16,28,2
11,17,46,2
12,83,82,2
13,69,79,2
14,82,34,2
15,87,98,2
16,18,77,2
17,9,30,2
18,59,70,2
19,54,5,2
20,85,77,2
21,19,36,2
22,69,88,2
23,44,87,2
24,97,95,2
25,61,84,2
26,99,48,2
27,91,8,2
28,1,26,2
29,80,90,2
30,17,38,2
31,41,42,2
32,92,27,2
33,65,98,2
34,65,33,2
35,15,1,2
36,47,60,2
37,7,61,2
38,98,1,2
39,41,96,2
40,73,48,2
41,51,65,2
42,38,74,2
43,39,53,2
44,63,33,2
45,40,78,2
46,68,50,2
47,14,14,2
48,98,30,2
49,99,76,2
50,42,99,2
51,70,93,2
52,58,4,2
53,46,6,2
54,31,70,2
55,4,3,2
56,8,27,2
57,49,5,2
58,31,75,2
59,47,81,2
60,1,7,2
61,6,66,2
62,15,76,2
63,82,39,2
64,78,96,2
65,69,61,2
66,49,56,2
67,73,90,2
68,56,18,2
69,99,86,2
70,43,34,2
71,2,36,2
72,87,6,2
73,34,59,2
74,67,82,2
75,19,57,2
76,9,6,2
77,4,57,2
78,26,56,2
79,87,44,2
80,95,12,2
81,7,92,2
82,22,89,2
83,4,17,2
84,22,14,2
85,69,86,2
86,14,28,2
87,24,65,2
88,53,15,2
89,10,4,2
90,47,87,2
91,81,49,2
92,5,49,2
93,19,72,2
94,96,95,2
95,67,79,2
96,1,60,2
97,26,92,2
98,71,28,2
99,7,10,2
100,42,89,2
101,14,91,2
102,16,3,2
103,78,33,2
104,63,29,2
105,60,10,2
106,93,85,2
107,76,71,2
108,43,49,2
109,24,10,2
110,95,6,2
111,71,71,2
112,48,42,2
113,9,17,2
114,40,9,2
115,14,37,2
116,98,9,2
117,6,49,2
118,63,59,2
119,90,79,2
120,50,29,2
121,14,10,2
122,95,98,2
123,71,6,2
124,66,10,2
125,73,55,2
126,76,48,2
127,61,10,2
128,50,34,2
129,23,63,2
130,20,58,2
131,26,46,2
132,0,44,2
133,53,21,2
134,75,26,2
135,2,85,2
136,8,45,2
137,95,13,2
138,65,89,2
139,85,28,2
140,76,74,2
141,49,86,2
142,23,78,2
143,59,2,2
144,42,88,2
145,4,14,2
146,7,38,2
147,31,28,2
148,80,24,2
149,51,97,2
150,45,42,2
151,0,74,2
152,2,6,2
153,64,45,2
154,49,73,2
155,47,74,2
156,3,71,2
157,70,33,2
158,27,9,2
159,51,10,2
160,17,3,2
161,60,31,2
162,93,72,2
163,4,84,2
164,35,69,2
165,34,80,2
166,87,12,2
167,4,56,2
168,90,62,2
169,72,91,2
170,97,47,2
171,35,56,2
172,63,99,2
173,4,91,2
174,4,45,2
175,51,14,2
176,48,63,2
177,38,41,2
178,5,45,2
179,8,74,2
180,58,29,2
181,6,70,2
182,38,65,2
183,12,12,2
184,11,67,2
185,61,90,2
186,0,50,2
187,13,85,2
188,22,92,2
189,58,18,2
190,89,16,2
191,23,76,2
192,59,52,2
193,80,92,2
194,90,59,2
195,7,29,2
196,16,24,2
197,72,73,2
198,19,71,2
199,31,25,2
200,72,11,2
201,32,10,2
202,87,71,2
203,11,68,2
204,12,72,2
205,25,35,2
206,46,75,2
207,12,92,2
208,23,72,2
209,31,54,2
210,83,27,2
211,4,10,2
212,57,64,2
213,62,14,2
214,86,60,2
215,54,62,2
216,64,41,2
217,74,48,2
218,83,86,2
219,84,15,2
220,92,42,2
221,62,27,2
222,15,96,2
223,92,47,2
224,9,61,2
225,38,33,2
226,27,11,2
227,69,50,2
228,76,49,2
229,9,81,2
230,52,65,2
231,41,13,2
232,80,33,2
233,34,29,2
234,74,42,2
235,90,92,2
236,42,21,2
237,33,16,2
238,99,47,2
239,84,30,2
240,50,83,2
241,99,90,2
242,31,5,2
243,40,6,2
244,47,67,2
245,46,43,2
246,58,50,2
247,51,22,2
248,57,51,2
249,40,59,2
250,61,61,2
251,23,55,2
1,44,25,3
2,10,86,3
3,70,45,3
4,80,19,3
5,38,29,3
6,12,33,3
7,93,9,3
8,86,31,3
9,23,57,3
10,17,27,3
11,16,47,3
12,84,82,3
13,70,78,3
14,82,33,3
15,87,99,3
16,17,78,3
17,9,29,3
18,59,69,3
19,54,6,3
20,85,78,3
21,18,36,3
22,69,88,3
23,44,88,3
24,97,96,3
25,60,83,3
26,98,47,3
27,90,8,3
28,2,27,3
29,81,91,3
30,16,38,3
31,41,42,3
32,92,28,3
33,64,98,3
34,66,34,3
35,16,1,3
36,46,60,3
37,8,61,3
38,98,0,3
39,41,97,3
40,74,49,3
41,51,66,3
42,39,74,3
43,40,52,3
44,64,32,3
45,41,79,3
46,68,49,3
47,14,13,3
48,97,30,3
49,98,75,3
50,43,99,3
51,71,93,3
52,59,4,3
53,45,7,3
54,30,69,3
55,5,3,3
56,8,26,3
57,48,5,3
58,31,74,3
59,47,82,3
60,0,7,3
61,7,65,3
62,16,75,3
63,81,38,3
64,78,95,3
65,70,60,3
66,50,55,3
67,74,90,3
68,57,18,3
69,99,85,3
70,42,34,3
71,3,35,3
72,87,7,3
73,33,59,3
74,67,82,3
75,18,57,3
76,8,7,3
77,5,56,3
78,27,55,3
79,87,45,3
80,95,12,3
81,6,92,3
82,22,90,3
83,3,17,3
84,22,14,3
85,70,85,3
86,15,29,3
87,25,64,3
88,54,16,3
89,9,3,3
90,46,88,3
91,82,48,3
92,5,49,3
93,18,71,3
94,96,96,3
95,68,80,3
96,0,60,3
97,27,92,3
98,72,27,3
99,8,11,3
100,41,89,3
101,13,92,3
102,16,3,3
103,77,32,3
104,63,28,3
105,60,11,3
106,92,86,3
107,76,70,3
108,42,49,3
109,23,10,3
110,96,6,3
111,71,71,3
112,47,43,3
113,10,17,3
114,41,8,3
115,15,37,3
116,97,8,3
117,5,48,3
118,63,60,3
119,89,80,3
120,50,29,3
121,14,11,3
122,94,97,3
123,71,6,3
124,66,10,3
125,72,54,3
126,75,48,3
127,60,9,3
128,49,34,3
129,22,62,3
130,21,57,3
131,27,46,3
132,0,43,3
133,54,22,3
134,75,25,3
135,3,85,3
136,7,44,3
137,95,14,3
138,65,88,3
139,86,28,3
140,76,73,3
141,48,85,3
142,22,78,3
143,58,2,3
144,43,87,3
145,4,14,3
146,8,38,3
147,31,28,3
148,80,24,3
149,50,98,3
150,44,41,3
151,0,73,3
152,1,6,3
153,65,44,3
154,49,72,3
155,47,75,3
156,2,72,3
157,71,33,3
158,27,9,3
159,50,10,3
160,18,4,3
161,60,30,3
162,93,71,3
163,5,85,3
164,34,68,3
165,34,80,3
166,86,11,3
167,3,55,3
168,91,61,3
169,73,92,3
170,98,46,3
171,36,55,3
172,63,98,3
173,4,90,3
174,4,44,3
175,51,13,3
176,49,64,3
177,38,42,3
178,4,45,3
179,9,73,3
180,58,28,3
181,7,69,3
182,37,64,3
183,11,11,3
184,12,66,3
185,61,90,3
186,0,51,3
187,14,85,3
188,23,92,3
189,57,19,3
190,89,16,3
191,23,76,3
192,60,53,3
193,80,91,3
194,89,58,3
195,8,28,3
196,16,24,3
197,71,73,3
198,20,71,3
199,31,25,3
200,73,10,3
201,33,10,3
202,86,72,3
203,12,67,3
204,11,71,3
205,24,34,3
206,45,74,3
207,11,91,3
208,23,71,3
209,30,53,3
210,83,26,3
211,4,9,3
212,58,65,3
213,61,13,3
214,86,60,3
215,53,61,3
216,64,40,3
217,74,47,3
218,84,85,3
219,83,16,3
220,92,42,3
221,62,27,3
222,16,95,3
223,91,48,3
224,9,62,3
225,39,32,3
226,27,12,3
227,70,51,3
228,76,50,3
229,9,81,3
230,51,64,3
231,41,13,3
232,81,32,3
233,35,30,3
234,73,42,3
235,89,92,3
236,42,20,3
237,33,15,3
238,97,46,3
239,85,30,3
240,50,82,3
241,99,89,3
242,31,5,3
243,39,5,3
244,47,68,3
245,47,42,3
246,57,50,3
247,51,22,3
248,56,50,3
249,39,59,3
250,62,62,3
251,24,56,3
1,43,26,4
2,10,85,4
3,69,44,4
4,81,19,4
5,37,28,4
6,13,32,4
7,93,8,4
8,87,30,4
9,22,58,4
10,18,27,4
11,17,46,4
12,85,81,4
13,70,78,4
14,82,33,4
15,87,98,4
16,16,77,4
17,8,29,4
18,60,68,4
19,54,5,4
20,86,77,4
21,17,35,4
22,70,87,4
23,43,88,4
24,96,97,4
25,60,83,4
26,97,48,4
27,90,9,4
28,3,28,4
29,80,92,4
30,15,36,4
31,42,41,4
32,91,27,4
33,64,99,4
34,65,34,4
35,16,0,4
36,46,59,4
37,9,61,4
38,97,1,4
39,42,97,4
40,73,49,4
41,50,66,4
42,40,75,4
43,41,51,4
44,64,32,4
45,41,80,4
46,68,49,4
47,13,14,4
48,97,31,4
49,97,76,4
50,44,99,4
51,71,94,4
52,59,3,4
53,45,7,4
54,30,70,4
55,5,4,4
56,8,27,4
57,47,4,4
58,31,73,4
59,46,83,4
60,1,7,4
61,8,64,4
62,15,74,4
63,82,39,4
64,79,94,4
65,70,59,4
66,50,54,4
67,74,90,4
68,58,17,4
69,99,84,4
70,42,35,4
71,2,36,4
72,88,8,4
73,34,58,4
74,66,82,4
75,17,58,4
76,7,6,4
77,6,56,4
78,28,56,4
79,87,45,4
80,95,13,4
81,6,92,4
82,21,89,4
83,3,18,4
84,23,14,4
85,71,84,4
86,15,29,4
87,26,64,4
88,55,16,4
89,10,4,4
90,46,87,4
91,83,49,4
92,6,50,4
93,19,70,4
94,97,97,4
95,69,80,4
96,1,61,4
97,27,93,4
98,71,26,4
99,7,11,4
100,42,88,4
101,13,91,4
102,16,3,4
103,77,33,4
104,63,28,4
105,61,11,4
106,92,85,4
107,76,71,4
108,41,49,4
109,22,10,4
110,95,5,4
111,72,71,4
112,46,44,4
113,11,18,4
114,42,7,4
115,14,38,4
116,98,8,4
117,4,48,4
118,63,59,4
119,88,80,4
120,51,29,4
121,13,11,4
122,95,98,4
123,72,6,4
124,66,11,4
125,71,53,4
126,74,48,4
127,59,10,4
128,48,35,4
129,23,63,4
130,22,57,4
131,27,46,4
132,1,42,4
133,55,23,4
134,74,26,4
135,4,85,4
136,6,44,4
137,96,14,4
138,66,88,4
139,87,28,4
140,77,73,4
141,49,84,4
142,21,79,4
143,58,3,4
144,42,87,4
145,3,14,4
146,7,37,4
147,30,28,4
148,79,24,4
149,51,97,4
150,43,40,4
151,0,74,4
152,2,5,4
153,66,43,4
154,48,72,4
155,48,76,4
156,1,72,4
