1,13,37,1
2,19,3,1
3,45,53,1
4,77,18,1
5,86,98,1
6,73,28,1
7,57,18,1
8,15,83,1
9,44,9,1
10,48,22,1
11,69,15,1
12,91,54,1
13,14,9,1
14,71,64,1
15,96,57,1
16,16,12,1
17,84,63,1
18,32,99,1
19,49,14,1
20,18,52,1
21,21,73,1
22,88,99,1
23,37,23,1
24,71,88,1
25,16,2,1
26,92,55,1
27,29,38,1
28,89,52,1
29,61,38,1
30,53,11,1
31,85,1,1
32,46,18,1
33,82,25,1
34,8,44,1
35,50,15,1
36,81,19,1
37,94,52,1
38,41,46,1
39,32,11,1
40,79,95,1
41,26,60,1
42,99,54,1
43,18,64,1
44,46,59,1
45,47,79,1
46,94,85,1
47,1,87,1
48,28,75,1
49,17,45,1
50,21,17,1
51,72,85,1
52,73,15,1
53,52,78,1
54,53,4,1
55,62,94,1
56,87,90,1
57,24,74,1
58,99,88,1
59,9,48,1
60,15,48,1
61,15,58,1
62,50,76,1
63,69,53,1
64,49,62,1
65,98,83,1
66,40,64,1
67,91,38,1
68,38,10,1
69,51,37,1
70,30,54,1
71,76,82,1
72,22,12,1
73,98,7,1
74,63,87,1
75,41,9,1
76,17,65,1
77,29,11,1
78,98,97,1
79,22,14,1
80,55,18,1
81,6,75,1
82,55,75,1
83,56,50,1
84,62,96,1
85,70,86,1
86,45,92,1
87,43,10,1
88,47,13,1
89,93,95,1
90,42,84,1
91,89,54,1
92,83,99,1
93,16,91,1
94,13,56,1
95,31,63,1
96,72,73,1
97,99,96,1
98,7,84,1
99,24,57,1
100,91,45,1
101,46,8,1
102,58,54,1
103,94,90,1
104,68,78,1
105,12,78,1
106,46,11,1
107,74,54,1
108,1,72,1
109,74,26,1
110,47,68,1
111,35,18,1
112,73,29,1
113,98,79,1
114,25,57,1
115,49,12,1
116,93,48,1
117,73,31,1
118,23,6,1
119,8,68,1
120,50,12,1
121,0,94,1
122,15,70,1
123,91,71,1
124,99,73,1
125,66,22,1
126,39,3,1
127,91,55,1
128,17,55,1
129,92,20,1
130,79,67,1
131,97,9,1
132,49,68,1
133,66,57,1
134,5,38,1
135,32,71,1
136,73,68,1
137,86,88,1
138,71,20,1
139,58,98,1
140,63,81,1
141,51,95,1
142,65,68,1
143,33,2,1
144,0,82,1
145,29,28,1
146,56,64,1
147,96,16,1
148,88,52,1
149,13,51,1
150,96,77,1
151,53,1,1
152,56,74,1
153,11,97,1
154,48,33,1
155,90,83,1
156,36,87,1
157,15,47,1
158,65,49,1
159,37,25,1
160,3,37,1
161,81,50,1
162,41,4,1
163,44,32,1
164,53,86,1
165,88,89,1
166,77,61,1
167,73,40,1
168,96,69,1
169,76,89,1
170,81,57,1
171,17,36,1
172,2,26,1
173,36,23,1
174,24,99,1
175,49,13,1
176,11,81,1
177,29,76,1
178,57,37,1
179,72,31,1
180,78,68,1
181,92,51,1
182,38,13,1
183,23,96,1
184,40,77,1
185,43,77,1
186,55,74,1
187,5,15,1
188,15,38,1
189,87,25,1
190,82,30,1
191,80,5,1
192,57,24,1
193,54,35,1
194,4,79,1
195,6,73,1
196,99,70,1
197,76,11,1
198,54,27,1
199,86,55,1
200,48,50,1
201,24,5,1
202,80,60,1
203,46,22,1
204,51,44,1
205,99,55,1
206,25,29,1
207,11,95,1
208,51,31,1
209,24,24,1
210,35,37,1
211,10,41,1
212,60,59,1
213,19,46,1
214,27,86,1
215,53,90,1
216,98,80,1
217,62,85,1
218,43,71,1
219,45,39,1
220,32,21,1
221,22,79,1
222,60,52,1
223,58,40,1
224,28,5,1
225,63,16,1
226,85,23,1
227,48,12,1
228,12,91,1
229,26,85,1
230,42,3,1
231,20,15,1
232,13,91,1
233,75,25,1
234,33,1,1
235,7,60,1
236,72,9,1
237,10,30,1
238,42,49,1
239,29,54,1
240,81,61,1
241,96,39,1
242,13,44,1
1,13,37,2
2,20,4,2
3,44,52,2
4,78,18,2
5,85,98,2
6,72,27,2
7,56,19,2
8,14,84,2
9,44,10,2
10,49,22,2
11,68,14,2
12,91,54,2
13,15,9,2
14,71,63,2
15,96,57,2
16,16,12,2
17,83,64,2
18,31,99,2
19,48,13,2
20,19,51,2
21,22,72,2
22,88,99,2
23,37,24,2
24,72,87,2
25,16,2,2
26,93,56,2
27,29,38,2
28,90,51,2
29,62,39,2
30,53,10,2
31,84,0,2
32,46,18,2
33,82,24,2
34,8,45,2
35,49,15,2
36,82,18,2
37,95,51,2
38,42,46,2
39,31,11,2
40,79,95,2
41,25,59,2
42,98,56,2
43,18,64,2
44,45,60,2
45,46,80,2
46,93,85,2
47,0,87,2
48,28,75,2
49,18,46,2
50,22,18,2
51,71,84,2
52,73,15,2
53,53,78,2
54,53,3,2
55,63,94,2
56,88,90,2
57,25,74,2
58,99,89,2
59,10,48,2
60,16,48,2
61,14,57,2
62,49,75,2
63,68,54,2
64,49,62,2
65,97,82,2
66,40,65,2
67,90,37,2
68,37,9,2
69,50,37,2
70,30,53,2
71,77,82,2
72,21,11,2
73,97,8,2
