10,33,1
19,179,1
20,112,1
26,174,1
33,10,1
44,177,1
56,168,1
106,128,1
112,20,1
128,106,1
144,175,1
154,160,1
160,154,1
168,56,1
168,181,1
174,26,1
175,144,1
177,44,1
179,19,1
181,168,1
7,30,2
18,52,2
19,103,2
19,179,2
27,122,2
30,7,2
52,18,2
68,148,2
103,19,2
122,27,2
132,142,2
142,132,2
148,68,2
24,45,3
28,122,3
38,106,3
45,24,3
75,96,3
81,137,3
96,75,3
99,168,3
104,156,3
106,38,3
109,124,3
113,127,3
122,28,3
124,109,3
125,146,3
127,113,3
137,81,3
146,125,3
156,104,3
168,99,3
168,181,3
11,174,4
65,187,4
137,150,4
150,137,4
174,11,4
187,65,4
4,53,5
15,41,5
20,173,5
41,15,5
50,80,5
51,110,5
53,4,5
80,50,5
110,51,5
137,81,5
173,20,5
74,166,6
99,181,6
166,74,6
181,99,6
181,168,6
3,133,7
10,118,7
13,38,7
18,109,7
19,103,7
38,13,7
53,171,7
54,185,7
85,136,7
109,18,7
118,10,7
133,3,7
136,85,7
171,53,7
181,99,7
185,54,7
13,153,8
18,52,8
47,182,8
137,150,8
153,13,8
182,47,8
29,76,9
53,4,9
76,29,9
81,150,9
150,81,9
150,137,9
10,48,10
30,43,10
43,30,10
48,10,10
48,118,10
109,124,10
118,48,10
9,12,11
12,9,11
18,109,11
18,124,11
48,10,11
48,118,11
66,126,11
99,168,11
102,159,11
109,18,11
109,124,11
124,18,11
124,109,11
126,66,11
150,81,11
159,102,11
168,99,11
181,186,11
186,181,11
2,8,12
8,2,12
18,109,12
25,85,12
81,137,12
81,150,12
85,25,12
109,18,12
137,81,12
168,56,12
168,99,12
53,171,13
81,137,13
94,128,13
128,94,13
143,188,13
174,26,13
188,143,13
10,118,14
38,61,14
61,38,14
108,122,14
118,10,14
122,27,14
122,108,14
168,56,14
174,11,14
174,26,14
78,149,15
118,48,15
149,78,15
174,11,15
10,48,16
48,10,16
51,120,16
103,179,16
120,51,16
179,103,16
10,118,17
20,56,17
34,65,17
48,118,17
56,20,17
65,34,17
77,104,17
104,77,17
118,10,17
118,48,17
130,160,17
160,130,17
9,141,18
16,63,18
34,187,18
61,105,18
63,16,18
65,187,18
104,156,18
105,61,18
110,173,18
118,10,18
141,9,18
173,110,18
187,34,18
187,65,18
10,33,19
10,118,19
34,65,19
34,187,19
65,34,19
65,187,19
116,131,19
131,116,19
143,172,19
172,143,19
187,34,19
187,65,19
1,34,20
20,181,20
34,1,20
62,124,20
83,85,20
85,83,20
124,62,20
159,174,20
174,159,20
181,20,20
28,108,21
39,89,21
89,39,21
108,28,21
142,146,21
146,142,21
1,65,22
11,26,22
26,11,22
32,52,22
34,65,22
49,98,22
52,32,22
65,1,22
65,34,22
75,158,22
77,156,22
98,49,22
102,174,22
118,48,22
156,77,22
158,75,22
174,102,22
23,43,23
43,23,23
65,187,23
68,95,23
87,171,23
95,68,23
100,180,23
102,159,23
102,174,23
106,153,23
153,106,23
159,102,23
171,87,23
180,100,23
10,33,24
17,72,24
30,57,24
57,30,24
72,17,24
102,159,24
5,151,25
11,174,25
15,36,25
36,15,25
151,5,25
174,11,25
4,148,26
16,69,26
33,168,26
56,110,26
69,16,26
110,56,26
148,4,26
168,33,26
39,76,27
76,39,27
93,162,27
114,116,27
116,114,27
162,93,27
89,109,28
109,89,28
113,171,28
171,113,28
20,99,29
28,122,29
87,113,29
87,171,29
94,143,29
99,20,29
113,87,29
113,171,29
122,28,29
143,94,29
171,87,29
171,113,29
4,95,30
7,22,30
22,7,30
54,157,30
95,4,30
157,54,30
87,127,31
127,87,31
20,181,32
27,28,32
28,27,32
51,110,32
96,170,32
106,125,32
110,51,32
125,106,32
170,96,32
27,75,33
75,27,33
81,150,33
128,142,33
140,151,33
142,128,33
151,140,33
35,179,34
65,1,34
128,146,34
140,175,34
142,146,34
146,128,34
146,142,34
175,140,34
179,35,34
31,76,35
60,187,35
64,150,35
76,31,35
94,188,35
120,182,35
140,151,35
146,128,35
150,64,35
182,120,35
187,60,35
188,94,35
7,43,36
43,7,36
94,143,36
94,188,36
128,143,36
143,128,36
16,80,37
18,42,37
42,18,37
71,154,37
80,16,37
94,143,37
94,188,37
143,94,37
154,71,37
40,185,38
185,40,38
20,99,39
54,174,39
56,181,39
143,128,39
146,142,39
174,54,39
181,56,39
24,37,40
37,24,40
60,65,40
60,187,40
65,60,40
65,187,40
74,117,40
79,172,40
80,50,40
94,143,40
113,127,40
117,74,40
127,113,40
127,171,40
140,175,40
143,94,40
143,128,40
171,127,40
172,79,40
187,65,40
12,62,41
25,136,41
62,12,41
76,29,41
113,171,41
127,87,41
136,25,41
143,94,41
157,185,41
171,113,41
185,157,41
187,60,41
187,65,41
110,173,42
150,81,42
153,13,42
19,70,43
28,122,43
46,151,43
49,144,43
70,19,43
144,49,43
151,46,43
24,127,44
127,24,44
128,188,44
140,151,44
151,140,44
188,128,44
4,148,45
26,102,45
26,159,45
102,26,45
131,145,45
145,131,45
159,26,45
5,84,46
24,37,46
26,102,46
84,5,46
103,114,46
114,103,46
4,95,47
7,22,47
25,180,47
32,184,47
64,81,47
81,64,47
124,158,47
129,167,47
132,172,47
158,124,47
167,129,47
172,132,47
180,25,47
184,32,47
10,17,48
17,10,48
108,177,48
127,171,48
138,147,48
141,164,48
147,138,48
164,141,48
171,127,48
177,108,48
44,131,49
46,175,49
68,148,49
96,158,49
105,153,49
131,44,49
148,68,49
153,105,49
157,174,49
158,96,49
158,124,49
174,157,49
