7,99,1
20,37,1
24,55,1
37,20,1
43,107,1
55,24,1
96,119,1
99,7,1
107,43,1
119,96,1
24,29,2
24,55,2
27,70,2
29,24,2
29,55,2
55,29,2
57,87,2
70,27,2
77,114,2
87,57,2
114,77,2
5,116,3
6,108,3
20,60,3
24,29,3
24,55,3
29,24,3
55,24,3
60,20,3
108,6,3
116,5,3
5,114,4
29,55,4
33,35,4
35,33,4
37,60,4
55,29,4
60,37,4
78,122,4
114,5,4
114,77,4
122,78,4
18,85,5
24,29,5
29,24,5
29,55,5
75,76,5
76,75,5
85,18,5
114,5,5
54,107,6
107,54,6
16,62,7
17,61,7
61,17,7
62,16,7
42,78,9
78,42,9
5,116,10
10,48,10
48,10,10
5,114,12
68,102,12
102,68,12
23,83,13
24,108,13
56,95,13
83,23,13
95,56,13
108,24,13
5,116,14
60,20,14
53,57,15
57,53,15
5,114,16
7,110,16
57,87,16
110,7,16
5,116,17
11,54,17
32,66,17
38,103,17
54,11,17
54,107,17
66,32,17
103,38,17
30,70,18
70,30,18
9,119,19
34,117,19
68,85,19
85,68,19
117,34,19
119,9,19
6,24,20
24,6,20
54,11,20
77,116,20
78,122,20
116,77,20
25,81,21
29,44,21
34,58,21
44,29,21
45,86,21
58,34,21
71,79,21
79,71,21
81,25,21
86,45,21
51,58,22
58,51,22
78,42,22
116,5,22
116,77,22
26,29,23
26,44,23
29,26,23
29,44,23
44,26,23
44,29,23
15,104,24
26,29,24
29,26,24
104,15,24
116,5,24
116,77,24
26,44,25
44,26,25
78,122,25
116,5,25
36,124,26
58,34,26
124,36,26
116,77,27
78,42,28
37,122,29
122,37,29
13,117,30
45,106,30
106,45,30
117,13,30
1,107,31
24,55,31
37,78,31
55,24,31
58,51,31
78,37,31
78,122,31
107,1,31
122,78,31
12,90,32
24,6,32
78,37,32
90,12,32
10,99,33
18,86,33
26,29,33
37,122,33
85,102,33
86,18,33
99,10,33
102,85,33
122,37,33
7,99,34
19,118,34
61,63,34
63,61,34
85,109,34
99,7,34
109,85,34
118,19,34
6,55,35
28,31,35
31,28,35
55,6,35
2,50,37
10,110,37
26,44,37
50,2,37
70,84,37
84,70,37
99,110,37
110,10,37
110,99,37
10,99,38
99,10,38
36,116,39
116,36,39
80,126,40
123,125,40
125,123,40
126,80,40
7,110,42
110,7,42
116,5,42
23,118,43
27,84,43
41,112,43
54,107,43
68,102,43
80,124,43
84,27,43
99,110,43
102,68,43
107,54,43
110,99,43
112,41,43
118,23,43
124,80,43
7,99,44
66,81,44
81,66,44
99,7,44
99,110,44
7,110,45
97,112,45
110,7,45
112,97,45
118,125,45
125,118,45
125,123,45
11,107,46
107,11,46
118,23,46
23,125,47
110,99,47
118,123,47
118,125,47
123,118,47
123,125,47
125,23,47
125,118,47
125,123,47
21,39,48
23,123,48
39,21,48
57,75,48
75,57,48
77,114,48
114,77,48
123,23,48
27,70,49
55,75,49
64,84,49
70,27,49
75,55,49
84,64,49
125,118,49
11,54,50
12,71,50
24,75,50
54,11,50
71,12,50
75,24,50
15,109,52
109,15,52
23,118,53
23,123,53
54,107,53
62,88,53
88,62,53
107,54,53
118,23,53
48,110,54
110,48,54
23,118,55
118,123,55
123,118,55
5,114,56
10,48,56
48,10,56
114,5,56
6,75,57
30,64,57
64,30,57
75,6,57
11,107,59
56,115,59
107,11,59
115,56,59
75,57,60
17,119,62
56,95,62
110,99,62
119,17,62
78,98,63
98,78,63
41,43,64
43,41,64
80,126,64
62,16,65
68,86,65
86,68,65
89,113,65
113,89,65
28,100,66
100,28,66
118,23,66
5,116,67
34,111,67
45,120,67
73,113,67
75,6,67
111,34,67
113,73,67
120,45,67
13,77,68
77,13,68
5,114,69
5,116,69
40,88,69
41,112,69
88,40,69
112,41,69
5,114,70
24,108,70
110,7,70
28,31,71
43,112,71
112,43,71
73,89,73
89,73,73
5,116,74
14,42,74
40,62,74
40,88,74
42,14,74
62,40,74
40,62,75
48,110,75
62,16,75
62,40,75
68,102,75
110,48,75
5,114,77
56,67,77
67,56,77
7,48,78
10,99,78
48,7,78
62,88,78
88,62,78
99,10,78
123,125,78
125,123,78
4,85,79
40,88,79
85,4,79
88,40,79
7,110,80
19,41,80
41,19,80
110,7,80
8,38,81
38,8,81
58,116,81
116,58,81
40,62,82
62,40,82
95,115,82
115,95,82
69,101,83
101,69,83
22,117,84
23,123,84
65,96,84
96,65,84
117,22,84
123,23,84
7,48,85
60,98,85
98,60,85
114,116,85
116,114,85
14,122,87
36,94,87
94,36,87
122,14,87
13,114,89
24,75,89
75,24,89
85,90,89
90,85,89
114,13,89
16,40,90
38,100,90
40,16,90
100,38,90
4,102,91
19,112,91
77,114,91
78,122,91
102,4,91
112,19,91
114,77,91
122,78,91
92,95,93
95,92,93
18,104,95
39,99,95
99,39,95
104,18,95
123,125,95
4,85,96
85,4,96
95,115,96
9,46,97
46,9,97
85,90,97
35,76,98
76,35,98
4,90,99
42,92,99
63,103,99
85,102,99
90,4,99
90,85,99
92,42,99
102,85,99
103,63,99
1,118,100
54,97,100
58,77,100
77,58,100
85,90,100
85,102,100
90,4,100
90,85,100
97,54,100
118,1,100
