36,52,1
49,50,1
50,49,1
52,36,1
27,43,3
43,27,3
11,57,9
57,11,9
24,54,11
54,24,11
6,13,15
13,6,15
6,23,16
21,22,16
22,21,16
23,6,16
19,47,19
47,19,19
27,28,21
28,27,21
6,62,23
62,6,23
2,25,24
25,2,24
27,43,28
37,38,28
38,37,28
27,28,29
23,62,30
62,23,30
20,59,32
27,43,32
59,20,32
13,62,33
62,13,33
30,41,35
41,30,35
14,27,36
27,14,36
42,54,36
54,42,36
28,43,37
43,28,37
54,24,37
62,23,38
46,52,42
52,46,42
8,46,43
46,8,43
14,43,45
43,14,45
46,52,48
27,44,50
44,27,50
43,28,51
3,37,56
37,3,56
46,8,56
6,39,61
29,63,61
39,6,61
63,29,61
18,51,62
51,18,62
44,45,75
45,44,75
48,63,81
63,48,81
46,51,83
51,46,83
28,44,84
44,28,84
8,36,85
36,8,85
12,60,89
60,12,89
17,36,91
36,17,91
25,35,96
35,25,96
