23,46,1
33,39,1
33,56,1
39,33,1
46,23,1
56,33,1
20,47,2
33,39,2
47,20,2
32,43,3
43,32,3
2,52,4
22,28,4
28,22,4
52,2,4
1,41,6
24,59,6
41,1,6
59,24,6
7,15,7
15,7,7
4,80,9
80,4,9
9,72,12
72,9,12
71,76,17
76,71,17
25,77,18
77,25,18
8,33,19
33,8,19
43,47,19
47,43,19
14,66,24
66,14,24
47,20,26
47,43,26
47,20,27
47,43,28
54,78,28
78,54,28
44,51,29
51,44,29
53,58,30
58,53,30
45,48,37
48,45,37
30,83,38
83,30,38
46,81,39
81,46,39
20,32,40
32,20,40
50,73,43
73,50,43
38,77,44
77,38,44
4,42,46
42,4,46
58,84,47
84,58,47
39,40,48
40,39,48
56,76,48
76,56,48
2,4,49
4,2,49
22,68,52
68,22,52
19,62,57
62,19,57
2,52,58
42,80,60
80,42,60
44,50,62
50,44,62
9,70,65
60,66,65
66,60,65
70,9,65
50,73,68
2,24,69
24,2,69
50,44,71
19,76,73
76,19,73
32,49,75
49,32,75
26,31,76
31,26,76
9,71,77
71,9,77
9,70,78
65,75,79
75,65,79
1,28,80
28,1,80
64,66,83
66,64,83
14,16,85
16,14,85
25,38,85
38,25,85
9,72,86
10,61,87
24,45,87
45,24,87
61,10,87
2,52,88
20,43,88
43,20,88
32,80,89
80,32,89
10,74,90
74,10,90
10,61,91
61,74,96
70,72,96
72,70,96
74,61,96
10,74,98
74,10,98
10,61,99
61,10,99
61,74,99
74,61,99
10,74,100
74,10,100
74,61,100
