11,66,1
12,113,1
15,72,1
15,164,1
16,107,1
21,46,1
22,172,1
26,83,1
35,86,1
45,185,1
46,21,1
57,105,1
58,197,1
66,11,1
72,15,1
72,164,1
82,116,1
83,26,1
86,35,1
105,57,1
107,16,1
113,12,1
116,82,1
134,170,1
164,15,1
164,72,1
170,134,1
170,177,1
172,22,1
177,170,1
185,45,1
197,58,1
35,114,2
56,163,2
69,126,2
76,196,2
98,102,2
99,172,2
102,98,2
104,125,2
114,35,2
119,149,2
125,104,2
126,69,2
149,119,2
162,185,2
163,56,2
164,15,2
164,72,2
172,99,2
185,162,2
196,76,2
3,141,3
8,88,3
42,165,3
44,184,3
71,104,3
71,125,3
82,188,3
86,114,3
88,8,3
102,109,3
104,71,3
104,125,3
109,102,3
111,179,3
114,86,3
120,140,3
125,71,3
125,104,3
127,133,3
133,127,3
140,120,3
141,3,3
164,15,3
165,42,3
170,134,3
170,177,3
172,22,3
179,111,3
184,44,3
188,82,3
7,154,4
11,13,4
13,11,4
14,139,4
27,142,4
66,192,4
71,104,4
71,125,4
104,71,4
104,125,4
114,35,4
114,86,4
125,71,4
125,104,4
139,14,4
142,27,4
154,7,4
170,134,4
192,66,4
28,77,5
64,171,5
77,28,5
114,35,5
164,181,5
171,64,5
181,164,5
6,90,6
84,170,6
90,6,6
112,195,6
164,15,6
164,181,6
170,84,6
185,186,6
186,185,6
195,112,6
4,28,7
14,101,7
15,181,7
18,110,7
20,58,7
23,46,7
25,50,7
28,4,7
29,88,7
35,86,7
46,23,7
50,25,7
58,20,7
63,99,7
86,35,7
88,29,7
95,121,7
99,63,7
101,14,7
110,18,7
121,95,7
126,182,7
156,189,7
170,134,7
181,15,7
182,126,7
189,156,7
2,10,8
10,2,8
13,192,8
15,164,8
63,146,8
115,128,8
128,115,8
146,63,8
164,15,8
164,181,8
170,178,8
178,170,8
181,164,8
192,13,8
1,14,9
14,1,9
15,181,9
21,23,9
23,21,9
84,178,9
162,166,9
166,162,9
170,134,9
178,84,9
181,15,9
181,164,9
15,164,10
15,181,10
25,93,10
53,182,10
68,136,10
70,71,10
71,70,10
93,25,10
98,109,10
109,98,10
113,174,10
130,150,10
136,68,10
141,190,10
150,130,10
152,196,10
164,15,10
171,197,10
174,113,10
181,15,10
182,53,10
190,141,10
196,152,10
197,171,10
76,152,11
106,191,11
140,155,11
152,76,11
155,140,11
191,106,11
11,31,12
31,11,12
32,75,12
35,114,12
75,32,12
80,89,12
89,80,12
112,157,12
157,112,12
170,178,12
178,170,12
37,62,13
62,37,13
85,159,13
93,186,13
98,153,13
129,203,13
153,98,13
159,85,13
186,93,13
203,129,13
3,190,14
5,113,14
48,151,14
93,25,14
109,153,14
113,5,14
117,164,14
120,155,14
151,48,14
153,109,14
155,120,14
164,117,14
186,185,14
190,3,14
21,46,15
43,140,15
46,21,15
65,77,15
77,65,15
140,43,15
178,84,15
51,147,16
60,197,16
66,199,16
101,139,16
139,101,16
147,51,16
197,60,16
197,171,16
199,66,16
9,111,17
49,115,17
84,170,17
84,178,17
111,9,17
115,49,17
170,84,17
170,178,17
178,170,17
197,60,17
197,171,17
4,30,18
13,96,18
13,192,18
23,46,18
30,4,18
46,23,18
57,85,18
57,159,18
85,57,18
96,13,18
96,192,18
131,160,18
159,57,18
160,131,18
192,96,18
57,85,19
60,171,19
60,197,19
73,150,19
84,170,19
84,178,19
116,129,19
129,116,19
150,73,19
150,130,19
170,84,19
171,60,19
171,197,19
178,84,19
197,60,19
197,171,19
14,54,20
39,140,20
54,14,20
60,171,20
77,139,20
89,119,20
91,204,20
102,199,20
116,147,20
119,89,20
134,177,20
139,77,20
140,39,20
147,116,20
171,60,20
171,197,20
177,134,20
192,13,20
199,102,20
204,91,20
5,148,21
52,204,21
54,203,21
84,170,21
118,168,21
148,5,21
168,118,21
203,54,21
204,52,21
204,91,21
41,191,22
63,87,22
87,63,22
191,41,22
15,72,23
28,30,23
30,28,23
44,199,23
72,15,23
118,143,23
143,118,23
198,201,23
199,44,23
201,198,23
26,48,24
33,132,24
37,64,24
39,43,24
43,39,24
48,26,24
52,59,24
59,52,24
64,37,24
81,97,24
86,187,24
97,81,24
132,33,24
134,170,24
170,134,24
172,179,24
179,172,24
187,86,24
11,192,25
46,21,25
58,171,25
116,129,25
118,168,25
171,58,25
171,197,25
192,11,25
192,13,25
11,31,26
14,203,26
32,193,26
43,140,26
46,23,26
47,63,26
59,204,26
63,47,26
66,102,26
79,171,26
87,146,26
102,66,26
113,176,26
140,43,26
146,87,26
153,98,26
171,58,26
171,79,26
176,113,26
185,45,26
185,186,26
193,32,26
203,14,26
203,54,26
204,59,26
44,102,27
52,204,27
58,79,27
58,171,27
59,52,27
59,204,27
79,58,27
102,44,27
116,147,27
167,184,27
171,58,27
184,167,27
185,45,27
204,52,27
204,59,27
19,20,28
20,19,28
24,95,28
95,24,28
4,28,29
6,11,29
11,6,29
11,192,29
28,4,29
43,39,29
46,21,29
79,197,29
185,186,29
192,11,29
197,79,29
11,6,30
28,30,30
52,59,30
59,52,30
92,93,30
93,92,30
98,162,30
153,162,30
162,98,30
162,153,30
185,45,30
6,31,31
31,6,31
38,67,31
46,23,31
48,83,31
52,204,31
59,204,31
67,38,31
70,205,31
83,48,31
98,166,31
162,98,31
166,98,31
204,52,31
204,59,31
205,70,31
7,39,32
39,7,32
39,43,32
53,187,32
88,8,32
88,29,32
94,115,32
98,162,32
98,166,32
99,107,32
107,99,32
115,94,32
118,143,32
153,109,32
162,166,32
166,162,32
187,53,32
19,177,33
31,192,33
39,7,33
44,144,33
45,186,33
53,182,33
55,201,33
72,143,33
88,8,33
98,162,33
100,178,33
143,72,33
144,44,33
162,98,33
177,19,33
178,100,33
186,45,33
192,31,33
201,55,33
53,187,34
74,133,34
133,74,34
171,60,34
172,22,34
182,187,34
187,182,34
21,23,35
23,21,35
31,6,35
45,185,35
45,186,35
74,194,35
77,110,35
110,77,35
171,197,35
187,86,35
187,182,35
194,74,35
197,171,35
1,81,36
2,163,36
11,31,36
13,96,36
31,11,36
45,185,36
58,197,36
59,91,36
69,158,36
74,133,36
74,194,36
81,1,36
91,59,36
96,13,36
137,161,36
158,69,36
161,137,36
163,2,36
187,86,36
195,202,36
197,58,36
202,195,36
74,133,37
94,128,37
114,201,37
128,94,37
185,186,37
186,185,37
201,114,37
39,43,38
45,93,38
45,185,38
50,169,38
72,118,38
91,204,38
93,45,38
93,185,38
102,66,38
118,72,38
169,50,38
185,45,38
185,93,38
204,91,38
43,140,39
45,93,39
45,185,39
59,204,39
89,80,39
91,59,39
91,204,39
93,45,39
93,185,39
103,156,39
111,179,39
131,190,39
133,194,39
156,103,39
179,111,39
185,45,39
185,93,39
187,182,39
190,131,39
194,133,39
203,14,39
204,59,39
204,91,39
1,97,40
72,143,40
97,1,40
97,116,40
116,97,40
133,74,40
133,127,40
1,116,41
15,117,41
17,160,41
20,79,41
51,203,41
59,73,41
72,118,41
72,143,41
73,59,41
79,20,41
116,1,41
117,15,41
160,17,41
203,51,41
10,163,42
23,46,42
65,139,42
72,118,42
88,29,42
129,147,42
139,65,42
147,129,42
148,176,42
153,166,42
163,10,42
166,153,42
176,148,42
21,46,43
39,155,43
43,39,43
43,155,43
46,21,43
105,159,43
155,39,43
155,43,43
159,105,43
171,60,43
204,52,43
37,62,44
67,126,44
103,123,44
109,162,44
117,164,44
123,103,44
126,67,44
153,162,44
153,166,44
155,39,44
162,109,44
162,153,44
201,55,44
1,97,45
42,127,45
43,140,45
97,1,45
107,111,45
111,107,45
127,42,45
133,74,45
162,109,45
187,86,45
14,116,46
22,47,46
46,23,46
47,22,46
64,171,46
84,177,46
89,119,46
109,144,46
109,162,46
116,14,46
144,109,46
146,202,46
171,64,46
177,84,46
202,146,46
1,14,47
1,97,47
1,116,47
14,1,47
67,69,47
69,67,47
80,119,47
100,170,47
116,1,47
117,15,47
118,168,47
119,80,47
119,89,47
124,199,47
127,133,47
133,127,47
144,162,47
162,144,47
170,100,47
199,124,47
204,91,47
1,14,48
7,120,48
14,97,48
21,23,48
23,21,48
23,46,48
31,192,48
67,126,48
69,126,48
80,89,48
80,119,48
81,116,48
89,80,48
89,119,48
97,14,48
116,81,48
119,80,48
119,89,48
120,7,48
126,69,48
135,172,48
151,191,48
172,135,48
191,151,48
1,116,49
38,198,49
47,63,49
60,64,49
64,60,49
64,171,49
67,69,49
69,67,49
69,126,49
80,89,49
89,80,49
89,119,49
109,144,49
116,1,49
144,109,49
198,38,49
20,197,50
67,126,50
69,67,50
69,126,50
80,119,50
107,179,50
116,81,50
119,80,50
119,89,50
126,67,50
126,69,50
179,107,50
197,20,50
3,82,51
44,199,51
67,69,51
67,126,51
69,67,51
69,126,51
74,194,51
